test_id	gene_id	gene	locus	sample_1	sample_2	status	value_1	value_2	log2(fold_change)	test_stat	p_value	q_value	significant
YNL264C	YNL264C	PDR17	chrXIV:145563-146616	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNL265C	YNL265C	IST1	chrXIV:144245-145282	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNL266W	YNL266W	YNL266W	chrXIV:144245-145282	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNL267W	YNL267W	PIK1	chrXIV:140878-144079	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNL268W	YNL268W	LYP1	chrXIV:138550-140386	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNL269W	YNL269W	BSC4	chrXIV:137699-138095	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNL270C	YNL270C	ALP1	chrXIV:135940-137662	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNL271C	YNL271C	BNI1	chrXIV:129522-135384	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNL272C	YNL272C	SEC2	chrXIV:126804-129084	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNL273W	YNL273W	TOF1	chrXIV:122882-126599	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNL274C	YNL274C	GOR1	chrXIV:121117-122170	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNL275W	YNL275W	BOR1	chrXIV:119267-120998	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNL276C	YNL276C	YNL276C	chrXIV:117348-118826	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNL277W	YNL277W	MET2	chrXIV:117348-118826	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNL277W-A	YNL277W-A	YNL277W-A	chrXIV:116678-116867	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNL278W	YNL278W	CAF120	chrXIV:113270-116453	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNL279W	YNL279W	PRM1	chrXIV:110916-112902	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNL280C	YNL280C	ERG24	chrXIV:109094-110411	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNL281W	YNL281W	HCH1	chrXIV:108466-108928	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNL282W	YNL282W	POP3	chrXIV:107686-108274	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNL283C	YNL283C	WSC2	chrXIV:105183-106695	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNL284C	YNL284C	MRPL10	chrXIV:103133-104102	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNL284C-A	YNL284C-A	YNL284C-A	chrXIV:96963-102232	Batch	Chem	LOWDATA	0	0	0	0	1	1	no
YNL284C-B	YNL284C-B	YNL284C-B	chrXIV:96963-102232	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNL285W	YNL285W	YNL285W	chrXIV:96172-96544	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNL286W	YNL286W	CUS2	chrXIV:95222-96080	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNL287W	YNL287W	SEC21	chrXIV:91993-94801	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNL288W	YNL288W	CAF40	chrXIV:90302-91424	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNL289W	YNL289W	PCL1	chrXIV:87896-88736	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNL290W	YNL290W	RFC3	chrXIV:86217-87240	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNL291C	YNL291C	MID1	chrXIV:84168-85815	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNL292W	YNL292W	PUS4	chrXIV:82805-84017	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNL293W	YNL293W	MSB3	chrXIV:80639-82541	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNL294C	YNL294C	RIM21	chrXIV:78658-80260	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNL295W	YNL295W	YNL295W	chrXIV:76945-78520	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNL296W	YNL296W	YNL296W	chrXIV:71672-76587	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNL297C	YNL297C	MON2	chrXIV:71672-76587	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNL298W	YNL298W	CLA4	chrXIV:68914-71443	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNL299W	YNL299W	TRF5	chrXIV:66516-68445	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNL300W	YNL300W	TOS6	chrXIV:65743-66052	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNL301C	YNL301C	RPL18B	chrXIV:63569-64562	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNL302C	YNL302C	RPS19B	chrXIV:61957-62943	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNL303W	YNL303W	YNL303W	chrXIV:60296-61857	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNL304W	YNL304W	YPT11	chrXIV:60296-61857	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNL305C	YNL305C	YNL305C	chrXIV:58897-59791	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNL306W	YNL306W	MRPS18	chrXIV:58154-58808	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNL307C	YNL307C	MCK1	chrXIV:56445-57573	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNL308C	YNL308C	KRI1	chrXIV:54120-55896	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNL309W	YNL309W	STB1	chrXIV:52660-53923	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNL310C	YNL310C	ZIM17	chrXIV:51905-52430	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNL311C	YNL311C	YNL311C	chrXIV:49395-51687	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNL312W	YNL312W	RFA2	chrXIV:48285-49215	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNL313C	YNL313C	YNL313C	chrXIV:45306-48021	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNL314W	YNL314W	DAL82	chrXIV:44445-45213	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNL315C	YNL315C	ATP11	chrXIV:43322-44279	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNL316C	YNL316C	PHA2	chrXIV:42069-43074	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNL317W	YNL317W	PFS2	chrXIV:40617-42015	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNL318C	YNL318C	HXT14	chrXIV:38640-40328	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNL319W	YNL319W	YNL319W	chrXIV:38640-40328	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNL320W	YNL320W	YNL320W	chrXIV:37698-38553	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNL321W	YNL321W	VNX1	chrXIV:34694-37421	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNL322C	YNL322C	KRE1	chrXIV:33292-34234	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNL323W	YNL323W	LEM3	chrXIV:31942-33187	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNL324W	YNL324W	YNL324W	chrXIV:28737-31444	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNL325C	YNL325C	FIG4	chrXIV:28737-31444	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNL326C	YNL326C	PFA3	chrXIV:27335-28346	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNL327W	YNL327W	EGT2	chrXIV:24046-27172	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNL328C	YNL328C	MDJ2	chrXIV:22833-23274	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNL329C	YNL329C	PEX6	chrXIV:19540-22633	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNL330C	YNL330C	RPD3	chrXIV:18000-19302	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNL331C	YNL331C	AAD14	chrXIV:16117-17248	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNL332W	YNL332W	THI12	chrXIV:14831-15854	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNL333W	YNL333W	SNZ2	chrXIV:13266-14163	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNL334C	YNL334C	SNO2	chrXIV:12207-12876	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNL335W	YNL335W	DDI3	chrXIV:11451-12129	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNL336W	YNL336W	COS1	chrXIV:8329-9475	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNL337W	YNL337W	YNL337W	chrXIV:7164-7419	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNL338W	YNL338W	YNL338W	chrXIV:6560-6719	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNL339C	YNL339C	YRF1-6	chrXIV:370-6098	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNL339W-A	YNL339W-A	YNL339W-A	chrXIV:370-6098	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNL339W-B	YNL339W-B	YNL339W-B	chrXIV:370-6098	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNR001C	YNR001C	CIT1	chrXIV:629624-631064	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNR001W-A	YNR001W-A	YNR001W-A	chrXIV:631265-631484	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNR002C	YNR002C	ATO2	chrXIV:633010-633859	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNR003C	YNR003C	RPC34	chrXIV:634346-635300	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNR003W-A	YNR003W-A	YNR003W-A	chrXIV:634346-635300	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNR004W	YNR004W	SWM2	chrXIV:635945-636386	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNR005C	YNR005C	YNR005C	chrXIV:636933-638857	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNR006W	YNR006W	VPS27	chrXIV:636933-638857	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNR007C	YNR007C	ATG3	chrXIV:639184-640117	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNR008W	YNR008W	LRO1	chrXIV:640398-642384	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNR009W	YNR009W	NRM1	chrXIV:642692-643442	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNR010W	YNR010W	CSE2	chrXIV:643746-644196	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNR011C	YNR011C	PRP2	chrXIV:644322-646953	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNR012W	YNR012W	URK1	chrXIV:647434-648940	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNR013C	YNR013C	PHO91	chrXIV:649030-651715	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNR014W	YNR014W	YNR014W	chrXIV:652467-653106	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNR015W	YNR015W	SMM1	chrXIV:653389-654544	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNR016C	YNR016C	ACC1	chrXIV:654675-661377	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNR017W	YNR017W	TIM23	chrXIV:662915-663584	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNR018W	YNR018W	AIM38	chrXIV:664272-664947	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNR019W	YNR019W	ARE2	chrXIV:665341-667270	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNR020C	YNR020C	ATP23	chrXIV:667412-668225	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNR021W	YNR021W	YNR021W	chrXIV:668379-669594	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNR022C	YNR022C	MRPL50	chrXIV:669776-670196	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNR023W	YNR023W	SNF12	chrXIV:670420-672121	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNR024W	YNR024W	MPP6	chrXIV:672411-673064	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNR025C	YNR025C	YNR025C	chrXIV:672411-673064	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNR026C	YNR026C	SEC12	chrXIV:673276-674692	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNR027W	YNR027W	BUD17	chrXIV:674925-675879	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNR028W	YNR028W	CPR8	chrXIV:676179-677106	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNR029C	YNR029C	YNR029C	chrXIV:677201-678491	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNR030W	YNR030W	ALG12	chrXIV:678801-680457	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNR031C	YNR031C	SSK2	chrXIV:680696-685436	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNR032C-A	YNR032C-A	HUB1	chrXIV:687245-687467	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNR032W	YNR032W	PPG1	chrXIV:686012-687119	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNR033W	YNR033W	ABZ1	chrXIV:687637-690001	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNR034W	YNR034W	SOL1	chrXIV:690323-691289	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNR034W-A	YNR034W-A	YNR034W-A	chrXIV:692563-692860	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNR035C	YNR035C	ARC35	chrXIV:693021-694050	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNR036C	YNR036C	MRPS12	chrXIV:694363-694825	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNR037C	YNR037C	RSM19	chrXIV:695054-695330	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNR038W	YNR038W	DBP6	chrXIV:695597-697487	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNR039C	YNR039C	ZRG17	chrXIV:697616-699434	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNR040W	YNR040W	YNR040W	chrXIV:699692-700463	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNR041C	YNR041C	COQ2	chrXIV:700543-701669	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNR042W	YNR042W	YNR042W	chrXIV:700543-701669	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNR043W	YNR043W	MVD1	chrXIV:701897-703088	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNR044W	YNR044W	AGA1	chrXIV:703701-705879	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNR045W	YNR045W	PET494	chrXIV:706141-707611	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNR046W	YNR046W	TRM112	chrXIV:707790-708198	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNR047W	YNR047W	FPK1	chrXIV:708525-711207	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNR048W	YNR048W	YNR048W	chrXIV:711632-712814	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNR049C	YNR049C	MSO1	chrXIV:713025-713658	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNR050C	YNR050C	LYS9	chrXIV:714050-715391	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNR051C	YNR051C	BRE5	chrXIV:716782-718330	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNR052C	YNR052C	POP2	chrXIV:719348-720650	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNR053C	YNR053C	NOG2	chrXIV:721122-723114	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNR054C	YNR054C	ESF2	chrXIV:723357-724308	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNR055C	YNR055C	HOL1	chrXIV:728427-730188	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNR056C	YNR056C	BIO5	chrXIV:731618-733304	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNR057C	YNR057C	BIO4	chrXIV:733356-734070	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNR058W	YNR058W	BIO3	chrXIV:734291-735734	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNR059W	YNR059W	MNT4	chrXIV:736803-738546	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNR060W	YNR060W	FRE4	chrXIV:739951-742111	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNR061C	YNR061C	YNR061C	chrXIV:742881-743541	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNR062C	YNR062C	YNR062C	chrXIV:744360-745344	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNR063W	YNR063W	YNR063W	chrXIV:746943-748767	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNR064C	YNR064C	YNR064C	chrXIV:749136-750009	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNR065C	YNR065C	YNR065C	chrXIV:750350-753701	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNR066C	YNR066C	YNR066C	chrXIV:753725-755036	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNR067C	YNR067C	DSE4	chrXIV:755746-759100	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNR068C	YNR068C	YNR068C	chrXIV:760067-760886	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNR069C	YNR069C	BSC5	chrXIV:761123-762593	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNR070W	YNR070W	PDR18	chrXIV:765375-769377	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNR071C	YNR071C	YNR071C	chrXIV:770440-771469	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNR072W	YNR072W	HXT17	chrXIV:772657-774352	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNR073C	YNR073C	YNR073C	chrXIV:774792-776301	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNR074C	YNR074C	AIF1	chrXIV:777602-778739	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNR075C-A	YNR075C-A	YNR075C-A	chrXIV:781511-781604	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNR075W	YNR075W	COS10	chrXIV:779916-781041	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNR076W	YNR076W	PAU6	chrXIV:781918-782281	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YNR077C	YNR077C	YNR077C	chrXIV:783287-783542	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YOL001W	YOL001W	PHO80	chrXV:325249-326131	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YOL002C	YOL002C	IZH2	chrXV:323411-324365	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YOL003C	YOL003C	PFA4	chrXV:321858-322995	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YOL004W	YOL004W	SIN3	chrXV:316938-321549	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YOL005C	YOL005C	RPB11	chrXV:315813-316176	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YOL006C	YOL006C	TOP1	chrXV:313078-315388	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YOL007C	YOL007C	CSI2	chrXV:311342-312368	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YOL008W	YOL008W	COQ10	chrXV:310312-310936	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YOL009C	YOL009C	MDM12	chrXV:309324-310140	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YOL010W	YOL010W	RCL1	chrXV:307938-309042	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YOL011W	YOL011W	PLB3	chrXV:305349-307410	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YOL012C	YOL012C	HTZ1	chrXV:303579-303984	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YOL013C	YOL013C	HRD1	chrXV:301380-303036	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YOL013W-A	YOL013W-A	YOL013W-A	chrXV:301047-301239	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YOL013W-B	YOL013W-B	YOL013W-B	chrXV:300690-300981	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YOL014W	YOL014W	YOL014W	chrXV:299693-300068	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YOL015W	YOL015W	IRC10	chrXV:297078-298839	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YOL016C	YOL016C	CMK2	chrXV:294777-296121	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YOL017W	YOL017W	ESC8	chrXV:292529-294674	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YOL018C	YOL018C	TLG2	chrXV:290881-292075	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YOL019W	YOL019W	YOL019W	chrXV:288898-290554	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YOL019W-A	YOL019W-A	YOL019W-A	chrXV:288420-288573	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YOL020W	YOL020W	TAT2	chrXV:286172-287951	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YOL021C	YOL021C	DIS3	chrXV:282421-285427	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YOL022C	YOL022C	TSR4	chrXV:280272-281499	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YOL023W	YOL023W	IFM1	chrXV:278056-280087	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YOL024W	YOL024W	YOL024W	chrXV:277086-277605	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YOL025W	YOL025W	LAG2	chrXV:274957-276940	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YOL026C	YOL026C	MIM1	chrXV:274012-274354	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YOL027C	YOL027C	MDM38	chrXV:272003-273725	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YOL028C	YOL028C	YAP7	chrXV:270633-271371	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YOL029C	YOL029C	YOL029C	chrXV:269815-270421	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YOL030W	YOL030W	GAS5	chrXV:268187-269642	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YOL031C	YOL031C	SIL1	chrXV:266264-267530	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YOL032W	YOL032W	OPI10	chrXV:265429-266170	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YOL033W	YOL033W	MSE1	chrXV:263475-265086	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YOL034W	YOL034W	SMC5	chrXV:259923-263205	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YOL035C	YOL035C	YOL035C	chrXV:256664-259104	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YOL036W	YOL036W	YOL036W	chrXV:256664-259104	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YOL037C	YOL037C	YOL037C	chrXV:256664-259104	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YOL038C-A	YOL038C-A	YOL038C-A	chrXV:254924-255020	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YOL038W	YOL038W	PRE6	chrXV:255335-256100	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YOL039W	YOL039W	RPP2A	chrXV:254295-254616	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YOL040C	YOL040C	RPS15	chrXV:253147-253576	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YOL041C	YOL041C	NOP12	chrXV:251265-252645	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YOL042W	YOL042W	NGL1	chrXV:249823-250915	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YOL043C	YOL043C	NTG2	chrXV:248390-249533	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YOL044W	YOL044W	PEX15	chrXV:247148-248300	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YOL045W	YOL045W	PSK2	chrXV:243464-246801	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YOL046C	YOL046C	YOL046C	chrXV:243464-246801	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YOL047C	YOL047C	YOL047C	chrXV:241612-242746	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YOL048C	YOL048C	RRT8	chrXV:240202-241309	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YOL049W	YOL049W	GSH2	chrXV:238617-240093	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YOL050C	YOL050C	YOL050C	chrXV:234938-238201	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YOL051W	YOL051W	GAL11	chrXV:234938-238201	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YOL052C	YOL052C	SPE2	chrXV:232444-233635	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YOL052C-A	YOL052C-A	DDR2	chrXV:231568-231754	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YOL053W	YOL053W	AIM39	chrXV:230083-231271	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YOL054W	YOL054W	PSH1	chrXV:228612-229833	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YOL055C	YOL055C	THI20	chrXV:224418-226074	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YOL056W	YOL056W	GPM3	chrXV:223266-224178	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YOL057W	YOL057W	YOL057W	chrXV:220765-222901	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YOL058W	YOL058W	ARG1	chrXV:219209-220472	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YOL059W	YOL059W	GPD2	chrXV:217125-218448	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YOL060C	YOL060C	MAM3	chrXV:214016-216137	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YOL061W	YOL061W	PRS5	chrXV:212243-213734	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YOL062C	YOL062C	APM4	chrXV:210519-211995	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YOL063C	YOL063C	CRT10	chrXV:207391-210265	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YOL064C	YOL064C	MET22	chrXV:206102-207176	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YOL065C	YOL065C	INP54	chrXV:204730-205885	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YOL066C	YOL066C	RIB2	chrXV:202695-204471	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YOL067C	YOL067C	RTG1	chrXV:201984-202518	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YOL068C	YOL068C	HST1	chrXV:200367-201879	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YOL069W	YOL069W	NUF2	chrXV:198941-200297	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YOL070C	YOL070C	NBA1	chrXV:197219-198725	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YOL071W	YOL071W	EMI5	chrXV:196506-196995	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YOL072W	YOL072W	THP1	chrXV:194969-196337	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YOL073C	YOL073C	YOL073C	chrXV:193831-194800	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YOL075C	YOL075C	YOL075C	chrXV:189657-193542	Batch	Chem	NOTEST	0	0	0	0	1	1	no
YOL076W	YOL076W	MDM20	chrXV:187023-189414	Batch	Chem	NOTEST	0	0	0	0	1	1	no
